offer_id,hotel_id,partner_name,room_type,price_per_night,total_price,trivago_displayed_price,cost_per_click_bid,commission_rate,cancellation_policy,breakfast_included,instant_booking,special_offers,nights,price_fluctuation_mean,price_fluctuation_variance,price_history_24h,variance_factor,last_updated
O004731,H04731,Priceline,Double,91.08,91.08,91.58,2.29,0.167,Non-refundable,False,True,Room upgrade,1,91.61,3.88,"[89.57, 88.64, 86.84, 88.11, 89.98, 90.49, 92.78, 92.08, 92.45, 91.69, 92.18, 92.98, 93.14, 94.8, 95.34, 94.07, 91.69, 91.28, 91.33, 92.94, 91.04, 92.51, 92.06, 90.65]",0.0126,2025-07-19T00:10:01.768612
O004732,H04732,Orbitz,Executive,215.09,645.27,218.52,1.54,0.162,Free,False,False,,3,216.24,7.95,"[216.65, 212.44, 212.63, 210.78, 212.11, 213.13, 213.24, 219.5, 218.73, 216.13, 219.03, 221.86, 217.46, 216.96, 216.84, 213.76, 214.82, 215.14, 218.08, 218.02, 216.08, 217.34, 219.4, 219.68]",0.0112,2025-07-19T00:10:01.768612
O004733,H04733,Venere,Family,62.11,124.22,62.47,2.95,0.135,Partial,True,False,,2,60.18,2.42,"[62.25, 63.27, 63.34, 61.43, 62.19, 60.61, 59.96, 60.53, 59.18, 58.69, 58.92, 60.82, 60.77, 60.4, 60.11, 58.37, 59.09, 60.04, 60.11, 58.16, 56.86, 58.89, 61.06, 59.33]",0.0219,2025-07-19T00:10:01.768612
O004734,H04734,Booking.com,Suite,69.3,277.2,69.83,1.74,0.161,Free,False,True,Room upgrade,4,74.43,11.63,"[70.23, 69.02, 69.42, 68.02, 69.16, 71.37, 71.67, 73.72, 73.47, 74.38, 75.59, 76.24, 77.73, 78.78, 79.9, 77.84, 74.85, 75.86, 75.42, 73.27, 77.59, 77.52, 77.42, 77.72]",0.0229,2025-07-19T00:10:01.768612
O004735,H04735,Hotels.com,Suite,137.59,137.59,137.25,2.44,0.197,Free,False,True,Spa discount,1,140.35,9.95,"[135.76, 134.88, 137.45, 139.19, 140.96, 137.62, 138.46, 142.82, 142.64, 142.89, 143.77, 139.73, 137.25, 135.85, 137.44, 140.63, 139.06, 140.08, 143.97, 139.73, 143.72, 144.1, 142.91, 147.51]",0.0212,2025-07-19T00:10:01.768612
O004736,H04736,Getaroom,Double,65.05,65.05,66.53,2.91,0.098,Free,False,False,Airport shuttle,1,60.0,16.54,"[64.22, 63.56, 65.93, 64.4, 64.46, 64.07, 61.17, 61.39, 62.57, 62.77, 62.99, 62.85, 61.88, 61.47, 58.32, 59.56, 57.73, 55.6, 54.93, 53.91, 54.93, 52.68, 53.5, 55.16]",0.024,2025-07-19T00:10:01.768612
O004737,H04737,Lastminute.com,Family,167.71,335.42,174.22,2.96,0.126,Free,True,False,Free parking,2,167.83,9.55,"[168.77, 172.21, 173.9, 171.23, 170.96, 169.62, 166.63, 166.21, 164.84, 165.46, 165.53, 164.97, 163.62, 163.37, 167.71, 169.87, 170.41, 171.63, 170.94, 169.15, 167.91, 166.1, 164.2, 162.8]",0.0128,2025-07-19T00:10:01.768612
O004738,H04738,Hotwire,Deluxe,168.36,168.36,173.4,2.18,0.128,Free,False,False,Late checkout,1,170.24,15.44,"[168.34, 167.49, 165.91, 166.2, 163.09, 170.07, 167.39, 168.83, 170.14, 173.71, 169.58, 173.92, 176.66, 176.1, 174.97, 175.08, 176.0, 175.21, 171.98, 166.77, 166.44, 166.9, 166.5, 168.54]",0.0173,2025-07-19T00:10:01.768612
O004739,H04739,HRS,Executive,127.83,255.66,126.57,0.84,0.137,Free,True,True,,2,130.44,3.16,"[128.6, 129.5, 130.81, 130.8, 130.26, 131.36, 131.18, 131.17, 131.51, 130.7, 130.35, 132.6, 131.92, 131.44, 132.56, 133.38, 132.15, 132.2, 129.73, 127.17, 126.7, 128.3, 127.67, 128.49]",0.0117,2025-07-19T00:10:01.768612
O004740,H04740,Kayak,Double,168.63,337.26,163.92,1.59,0.086,Non-refundable,False,False,,2,163.93,26.82,"[165.12, 170.11, 166.85, 168.33, 168.58, 173.35, 169.47, 164.0, 163.28, 156.66, 154.64, 154.97, 154.72, 159.21, 159.55, 162.76, 162.26, 160.66, 162.55, 165.69, 165.88, 168.59, 169.29, 167.79]",0.0178,2025-07-19T00:10:01.768612
O004741,H04741,Travelocity,Executive,337.06,1685.3,340.1,1.54,0.099,Partial,True,False,,5,342.11,6.45,"[337.69, 340.76, 340.03, 343.37, 339.76, 343.28, 342.14, 343.95, 341.26, 344.08, 347.67, 347.27, 345.7, 344.61, 344.0, 339.82, 340.92, 339.97, 338.34, 340.21, 341.45, 341.67, 340.48, 342.27]",0.0066,2025-07-19T00:10:01.768612
O004742,H04742,Otel.com,Twin,96.97,290.91,97.25,1.51,0.114,Free,False,True,,3,97.4,1.06,"[95.69, 95.63, 96.16, 96.33, 97.09, 96.9, 97.21, 97.59, 99.32, 98.39, 97.85, 98.27, 97.84, 96.97, 96.43, 97.8, 97.31, 95.65, 97.31, 97.75, 97.97, 98.69, 98.22, 99.24]",0.0099,2025-07-19T00:10:01.768612
O004743,H04743,Lastminute.com,Executive,338.92,677.84,346.51,1.82,0.146,Free,True,True,Free cancellation,2,351.71,165.76,"[336.65, 323.91, 332.84, 347.82, 335.18, 330.33, 347.36, 343.78, 355.94, 365.3, 365.32, 368.47, 372.74, 370.7, 365.4, 354.37, 356.23, 358.62, 352.59, 347.8, 349.58, 356.08, 355.27, 348.78]",0.0236,2025-07-19T00:10:01.768612
O004744,H04744,Booking.com,Twin,234.0,936.0,233.14,0.63,0.163,Free,False,False,,4,217.97,41.86,"[224.9, 225.55, 229.56, 225.86, 220.77, 224.04, 226.28, 226.41, 218.81, 213.15, 216.84, 219.81, 213.6, 206.44, 210.33, 216.98, 221.21, 217.64, 216.71, 213.96, 208.26, 208.86, 215.42, 209.87]",0.0209,2025-07-19T00:10:01.768612
O004745,H04745,Agoda,Twin,156.75,627.0,153.21,2.0,0.129,Non-refundable,True,False,Late checkout,4,156.05,9.43,"[154.73, 154.34, 147.48, 152.38, 151.9, 152.31, 154.16, 156.6, 159.12, 157.55, 162.67, 160.14, 158.26, 156.34, 154.84, 156.15, 158.43, 155.02, 157.17, 156.12, 158.21, 158.48, 157.48, 155.38]",0.014,2025-07-19T00:10:01.768612
O004746,H04746,Agoda,Single,57.0,57.0,60.3,1.95,0.092,Free,True,False,,1,56.24,1.35,"[57.16, 57.42, 57.44, 56.65, 55.44, 54.92, 54.13, 53.74, 53.78, 55.21, 56.17, 56.51, 55.63, 56.71, 57.16, 56.01, 56.29, 56.19, 56.35, 57.54, 57.38, 56.71, 57.42, 57.72]",0.0127,2025-07-19T00:10:01.768612
O004747,H04747,Hotwire,Executive,455.74,911.48,454.49,1.29,0.127,Partial,True,True,Free breakfast,2,451.19,43.36,"[449.67, 457.42, 456.44, 453.18, 451.76, 453.16, 456.12, 463.06, 459.22, 450.51, 449.99, 466.98, 450.63, 452.26, 451.27, 455.42, 445.37, 440.39, 441.06, 446.23, 446.48, 446.04, 442.0, 443.92]",0.0194,2025-07-19T00:10:01.768612
O004748,H04748,Getaroom,Single,164.07,492.21,165.8,2.46,0.188,Partial,True,True,"Pay at hotel, Kids stay free",3,169.81,31.11,"[166.21, 164.83, 159.86, 159.54, 160.79, 164.98, 171.59, 178.63, 172.73, 170.93, 169.12, 165.78, 163.78, 170.21, 172.91, 172.13, 173.1, 170.15, 168.34, 172.43, 174.26, 176.85, 180.75, 175.47]",0.0236,2025-07-19T00:10:01.768612
O004749,H04749,Travelocity,Twin,62.17,62.17,63.24,2.09,0.088,Free,True,True,Room upgrade,1,63.48,0.64,"[62.91, 62.53, 62.76, 62.28, 62.49, 62.56, 62.41, 62.95, 62.56, 63.12, 63.45, 63.53, 63.65, 64.56, 64.46, 64.38, 64.93, 64.59, 64.1, 64.04, 63.95, 63.33, 64.25, 63.76]",0.007,2025-07-19T00:10:01.768612
O004750,H04750,HotelDirect,Twin,185.33,555.99,182.52,0.86,0.177,Partial,True,True,Free WiFi,3,186.63,52.61,"[186.83, 188.6, 181.6, 177.64, 173.49, 174.97, 176.16, 179.35, 179.92, 179.01, 184.04, 186.02, 192.18, 194.15, 188.99, 189.63, 192.73, 194.35, 197.57, 198.78, 195.39, 191.1, 189.53, 187.1]",0.0192,2025-07-19T00:10:01.768612
O004751,H04751,Agoda,Executive,342.0,684.0,342.0,1.36,0.147,Non-refundable,False,True,"Airport shuttle, Mobile exclusive",2,348.3,126.12,"[339.34, 338.28, 333.0, 339.49, 326.18, 334.44, 346.21, 342.1, 333.43, 338.14, 350.11, 360.58, 354.96, 364.18, 357.85, 351.8, 361.91, 361.74, 359.35, 364.05, 352.91, 353.81, 356.13, 339.19]",0.0195,2025-07-19T00:10:01.768612
O004752,H04752,Lastminute.com,Single,106.72,106.72,105.34,1.27,0.196,Non-refundable,True,False,Free parking,1,112.45,10.72,"[107.93, 106.36, 109.45, 109.9, 108.76, 107.61, 108.48, 110.97, 111.0, 113.5, 113.16, 109.04, 111.1, 115.23, 115.69, 115.39, 115.44, 115.86, 115.12, 116.34, 115.85, 115.23, 114.87, 116.6]",0.022,2025-07-19T00:10:01.768612
O004753,H04753,Getaroom,Deluxe,389.65,389.65,394.03,2.17,0.196,Free,False,False,Free breakfast,1,385.23,8.28,"[387.83, 387.58, 387.88, 385.79, 385.59, 382.61, 380.85, 384.49, 385.97, 386.76, 388.69, 389.71, 388.45, 387.31, 389.56, 386.49, 385.6, 382.9, 384.65, 382.25, 381.16, 381.75, 380.19, 381.53]",0.0057,2025-07-19T00:10:01.768612
O004754,H04754,HRS,Executive,56.14,224.56,56.03,2.02,0.134,Free,False,False,Spa discount,4,54.75,1.76,"[56.59, 57.2, 57.04, 56.03, 55.14, 55.8, 55.06, 54.86, 54.08, 54.02, 54.02, 55.12, 55.86, 55.38, 55.53, 55.35, 54.48, 53.91, 53.63, 54.0, 53.5, 52.53, 52.12, 52.63]",0.014,2025-07-19T00:10:01.768612
O004755,H04755,Hotels.com,Deluxe,105.84,105.84,105.97,2.12,0.179,Partial,False,False,Late checkout,1,105.73,0.29,"[106.26, 105.95, 104.89, 106.09, 106.77, 106.46, 105.49, 104.79, 105.47, 105.93, 105.44, 105.09, 105.14, 106.86, 106.34, 105.88, 105.24, 105.58, 105.85, 105.61, 105.83, 105.28, 105.58, 105.76]",0.0071,2025-07-19T00:10:01.768612
O004756,H04756,Orbitz,Deluxe,192.99,385.98,189.12,1.78,0.099,Free,False,False,,2,196.66,26.77,"[189.31, 191.56, 190.62, 193.36, 199.97, 205.81, 203.49, 201.81, 199.42, 197.44, 198.75, 203.88, 205.43, 202.16, 198.38, 197.12, 195.48, 189.45, 191.09, 196.33, 194.89, 191.86, 190.35, 191.98]",0.0165,2025-07-19T00:10:01.768612
O004757,H04757,Getaroom,Deluxe,200.5,200.5,203.78,1.1,0.193,Free,True,True,Room upgrade,1,193.46,32.43,"[200.7, 203.45, 206.19, 200.96, 199.34, 196.81, 191.92, 185.95, 185.76, 183.82, 189.59, 196.51, 191.84, 194.98, 192.34, 193.76, 193.39, 194.38, 195.19, 189.54, 186.95, 186.24, 191.23, 192.21]",0.0203,2025-07-19T00:10:01.768612
O004758,H04758,Venere,Family,62.01,62.01,63.17,1.84,0.163,Free,False,True,Kids stay free,1,61.33,0.71,"[61.69, 62.29, 62.24, 62.12, 60.98, 60.53, 60.27, 60.85, 61.25, 61.16, 61.83, 61.83, 62.47, 62.51, 62.4, 61.97, 61.78, 61.66, 61.45, 60.09, 60.06, 59.97, 60.58, 60.01]",0.0101,2025-07-19T00:10:01.768612
O004759,H04759,Getaroom,Executive,165.62,331.24,167.27,3.0,0.113,Free,True,False,Free parking,2,167.45,13.29,"[162.22, 165.31, 167.56, 166.65, 167.88, 165.93, 167.65, 165.34, 162.19, 163.21, 165.8, 164.46, 163.75, 166.68, 169.46, 171.54, 171.43, 169.86, 172.49, 172.11, 175.2, 171.87, 168.9, 161.41]",0.0179,2025-07-19T00:10:01.768612
O004760,H04760,Priceline,Double,463.68,927.36,467.54,2.66,0.086,Free,True,False,,2,463.98,84.94,"[473.51, 467.04, 457.31, 475.15, 479.62, 480.69, 473.09, 472.23, 455.11, 443.37, 452.61, 457.62, 475.29, 467.87, 458.64, 463.49, 454.62, 456.5, 458.84, 459.44, 467.69, 466.52, 460.69, 458.73]",0.0157,2025-07-19T00:10:01.768612
O004761,H04761,HRS,Double,331.96,331.96,324.2,1.29,0.124,Non-refundable,False,False,,1,331.9,94.6,"[344.37, 337.82, 344.92, 344.83, 344.55, 336.51, 326.89, 334.67, 326.99, 335.27, 343.46, 342.27, 337.41, 333.75, 331.73, 330.99, 324.51, 331.37, 323.79, 317.78, 324.63, 321.09, 315.64, 310.37]",0.0213,2025-07-19T00:10:01.768612
O004762,H04762,Travelocity,Single,260.43,1562.58,267.6,2.92,0.167,Free,True,False,"Mobile exclusive, Late checkout",6,263.85,16.79,"[257.48, 264.29, 263.46, 265.65, 267.97, 263.03, 259.84, 258.12, 266.32, 265.98, 270.17, 266.02, 263.91, 265.61, 264.92, 266.21, 270.51, 265.99, 264.85, 266.68, 264.61, 260.83, 256.07, 253.9]",0.0157,2025-07-19T00:10:01.768612
O004763,H04763,Agoda,Suite,153.9,153.9,155.15,1.28,0.161,Free,True,True,Free breakfast,1,158.28,19.28,"[151.17, 152.88, 151.39, 153.37, 151.49, 151.87, 153.55, 153.9, 157.73, 161.29, 162.77, 164.01, 160.73, 157.65, 159.91, 160.46, 161.35, 163.88, 162.49, 162.07, 161.09, 161.6, 161.0, 161.01]",0.013,2025-07-19T00:10:01.768612
O004764,H04764,Getaroom,Twin,468.76,468.76,459.58,2.43,0.153,Free,False,True,"Kids stay free, Mobile exclusive",1,465.91,21.74,"[466.31, 471.13, 472.03, 477.45, 471.41, 471.38, 468.25, 465.66, 462.07, 460.33, 459.59, 462.07, 462.33, 457.93, 460.69, 463.97, 465.43, 464.21, 461.74, 465.41, 467.68, 468.48, 470.32, 465.95]",0.0076,2025-07-19T00:10:01.768612
O004765,H04765,Otel.com,Executive,201.01,603.03,201.53,1.38,0.094,Non-refundable,False,False,,3,206.81,21.36,"[206.52, 209.46, 212.99, 210.13, 211.18, 217.61, 215.61, 208.06, 201.17, 203.31, 205.81, 203.09, 204.05, 204.32, 208.68, 207.26, 210.05, 206.09, 202.19, 207.66, 207.72, 200.48, 200.36, 199.76]",0.0166,2025-07-19T00:10:01.768612
O004766,H04766,Hotwire,Executive,286.14,1716.84,288.87,2.98,0.192,Partial,False,True,Kids stay free,6,286.23,3.54,"[289.74, 290.7, 288.13, 286.68, 287.19, 285.58, 286.73, 288.89, 285.42, 286.02, 285.03, 283.33, 282.64, 283.35, 284.92, 286.46, 285.74, 285.93, 287.22, 286.56, 285.83, 284.69, 287.47, 285.19]",0.0067,2025-07-19T00:10:01.768612
O004767,H04767,Hotwire,Single,172.49,862.45,171.09,2.14,0.188,Non-refundable,True,True,,5,170.84,1.55,"[171.77, 172.33, 171.0, 170.56, 171.12, 170.16, 169.75, 169.66, 168.97, 169.34, 168.12, 168.92, 170.0, 170.93, 171.43, 172.56, 172.02, 172.56, 172.36, 172.3, 171.31, 171.67, 171.18, 170.23]",0.0058,2025-07-19T00:10:01.768612
O004768,H04768,HRS,Deluxe,60.07,120.14,58.47,0.87,0.148,Free,True,True,,2,60.51,0.13,"[59.66, 60.08, 60.04, 60.21, 60.42, 60.73, 60.94, 61.08, 60.96, 61.11, 60.69, 60.67, 60.81, 60.61, 60.58, 60.55, 61.01, 60.35, 60.54, 60.36, 60.12, 60.21, 60.44, 60.13]",0.0055,2025-07-19T00:10:01.768612
O004769,H04769,HotelDirect,Single,87.12,261.36,85.56,1.82,0.102,Partial,False,False,"Free breakfast, Airport shuttle",3,86.19,0.84,"[87.38, 86.14, 86.35, 85.82, 86.31, 86.88, 86.8, 86.84, 87.2, 87.09, 86.45, 85.82, 86.21, 85.95, 85.21, 83.72, 83.65, 86.53, 85.58, 86.37, 87.3, 86.34, 86.16, 86.37]",0.0102,2025-07-19T00:10:01.768612
O004770,H04770,Orbitz,Executive,55.99,167.97,57.78,2.27,0.16,Non-refundable,True,False,Room upgrade,3,55.85,0.91,"[55.97, 56.16, 55.29, 54.49, 54.81, 55.44, 55.77, 55.96, 56.37, 55.43, 55.92, 56.36, 55.41, 54.36, 54.89, 54.32, 55.19, 55.99, 56.49, 56.4, 56.33, 57.07, 57.56, 58.32]",0.0139,2025-07-19T00:10:01.768612
O004771,H04771,HRS,Twin,196.46,392.92,195.16,1.57,0.081,Free,False,True,Free WiFi,2,203.92,17.92,"[197.15, 201.08, 203.25, 207.27, 199.84, 201.99, 205.76, 208.78, 210.09, 212.11, 206.5, 204.76, 210.52, 207.87, 203.1, 201.5, 205.83, 202.15, 201.24, 203.9, 202.19, 203.8, 199.5, 193.8]",0.0209,2025-07-19T00:10:01.768612
O004772,H04772,Hotwire,Double,137.75,137.75,139.56,2.42,0.117,Free,False,True,,1,135.77,26.39,"[139.82, 137.69, 141.21, 140.49, 141.3, 141.22, 137.93, 142.66, 144.49, 140.78, 137.9, 139.56, 136.69, 133.21, 128.25, 131.31, 129.86, 129.55, 133.22, 130.17, 133.21, 128.54, 130.6, 128.85]",0.0225,2025-07-19T00:10:01.768612
O004773,H04773,Getaroom,Family,497.2,2486.0,511.5,1.44,0.165,Free,False,False,Room upgrade,5,521.14,449.68,"[483.78, 483.24, 487.27, 497.5, 495.56, 495.16, 502.43, 510.69, 528.39, 528.27, 540.65, 543.8, 548.66, 543.02, 543.75, 540.08, 546.56, 537.47, 538.67, 532.75, 520.46, 520.25, 519.48, 519.45]",0.0127,2025-07-19T00:10:01.768612
O004774,H04774,Getaroom,Executive,107.24,107.24,105.79,1.26,0.168,Free,True,True,Mobile exclusive,1,106.86,4.16,"[105.95, 105.16, 109.15, 108.6, 105.94, 104.97, 108.77, 108.51, 106.7, 105.72, 108.33, 110.25, 109.39, 109.56, 108.86, 107.02, 105.06, 104.87, 103.83, 104.06, 108.52, 107.29, 103.2, 104.9]",0.0228,2025-07-19T00:10:01.768612
O004775,H04775,HRS,Family,112.73,338.19,115.91,1.33,0.185,Free,True,False,Kids stay free,3,110.66,5.02,"[113.95, 113.46, 112.01, 111.42, 110.24, 110.84, 115.96, 111.24, 109.75, 107.58, 109.78, 111.33, 108.92, 108.64, 111.62, 112.03, 109.48, 111.08, 110.77, 110.68, 112.6, 110.12, 107.65, 104.77]",0.0156,2025-07-19T00:10:01.768612
O004776,H04776,Agoda,Twin,62.7,62.7,62.06,1.35,0.133,Non-refundable,False,False,Free parking,1,60.4,5.7,"[62.85, 60.64, 63.23, 59.09, 58.13, 58.99, 57.7, 58.54, 55.71, 55.77, 57.53, 58.61, 58.33, 61.5, 60.74, 62.17, 62.16, 62.72, 61.16, 62.15, 63.4, 63.6, 62.2, 62.64]",0.0241,2025-07-19T00:10:01.768612
O004777,H04777,Hotels.com,Single,529.2,529.2,511.37,1.22,0.101,Free,False,False,,1,524.92,10.96,"[530.54, 527.18, 520.07, 520.68, 523.39, 525.25, 526.84, 528.14, 528.24, 525.84, 529.06, 526.87, 520.77, 524.09, 523.69, 525.09, 518.4, 520.82, 523.83, 522.23, 525.81, 529.71, 529.18, 522.34]",0.0055,2025-07-19T00:10:01.768612
O004778,H04778,Travelocity,Deluxe,103.64,414.56,101.94,3.0,0.101,Free,True,True,,4,101.0,9.08,"[102.57, 102.32, 106.93, 109.06, 105.11, 102.47, 101.93, 98.68, 100.67, 99.11, 99.7, 98.99, 95.4, 98.12, 97.06, 97.6, 101.51, 98.53, 99.49, 102.02, 101.85, 101.97, 101.81, 101.2]",0.0181,2025-07-19T00:10:01.768612
O004779,H04779,Getaroom,Suite,153.58,153.58,154.24,2.33,0.139,Non-refundable,False,True,,1,151.83,1.27,"[152.92, 153.17, 150.28, 151.91, 150.37, 151.11, 148.92, 152.25, 153.36, 151.94, 152.96, 152.76, 152.98, 152.83, 152.48, 152.53, 151.28, 149.97, 150.84, 151.28, 152.75, 152.03, 151.36, 151.67]",0.0091,2025-07-19T00:10:01.768612
O004780,H04780,Hotwire,Deluxe,330.02,330.02,325.28,2.81,0.173,Partial,True,False,Free WiFi,1,344.0,23.23,"[339.93, 341.38, 344.73, 347.93, 346.37, 350.61, 350.24, 355.54, 350.91, 348.0, 346.63, 342.85, 345.56, 341.26, 342.92, 339.78, 342.37, 338.38, 336.15, 343.5, 344.34, 341.89, 339.11, 335.56]",0.0143,2025-07-19T00:10:01.768612
O004781,H04781,Orbitz,Family,108.55,217.1,109.74,2.78,0.088,Free,False,False,Pay at hotel,2,107.3,6.2,"[109.38, 110.36, 108.29, 108.06, 107.53, 108.89, 109.65, 112.41, 110.84, 107.43, 109.1, 107.99, 107.3, 107.42, 106.94, 107.11, 104.17, 104.5, 101.33, 103.52, 105.33, 104.03, 106.34, 107.3]",0.0162,2025-07-19T00:10:01.768612
O004782,H04782,Venere,Twin,74.96,224.88,77.08,1.14,0.184,Free,False,False,"Mobile exclusive, Pay at hotel",3,74.81,0.69,"[74.32, 73.57, 74.56, 74.44, 75.44, 74.92, 74.04, 74.13, 75.14, 75.21, 75.54, 76.32, 75.89, 75.6, 75.7, 75.42, 75.26, 74.64, 73.25, 73.62, 73.64, 74.03, 74.96, 75.82]",0.0114,2025-07-19T00:10:01.768612
O004783,H04783,Otel.com,Deluxe,335.74,1342.96,344.21,2.13,0.133,Free,False,True,"Spa discount, Airport shuttle",4,333.25,14.34,"[334.37, 337.69, 336.88, 339.49, 338.86, 336.43, 336.38, 338.75, 336.26, 334.12, 332.03, 334.57, 333.23, 331.21, 329.06, 328.85, 327.7, 327.21, 326.92, 331.18, 329.37, 331.18, 331.69, 334.61]",0.0077,2025-07-19T00:10:01.768612
O004784,H04784,Agoda,Family,171.0,342.0,169.66,1.67,0.115,Free,False,False,,2,171.31,8.71,"[170.62, 168.64, 169.66, 170.59, 171.96, 172.4, 173.86, 175.22, 175.06, 174.27, 175.1, 175.19, 175.16, 172.49, 172.35, 171.19, 171.64, 171.17, 169.41, 169.92, 166.54, 166.79, 166.73, 165.37]",0.0075,2025-07-19T00:10:01.768612
O004785,H04785,Priceline,Deluxe,331.2,662.4,326.6,2.14,0.112,Free,False,True,,2,339.65,48.27,"[332.96, 325.94, 341.77, 339.35, 331.99, 328.66, 333.26, 339.73, 340.96, 343.11, 343.43, 340.61, 343.14, 346.01, 346.65, 332.19, 330.03, 344.64, 332.39, 339.32, 347.44, 351.01, 348.16, 348.73]",0.0249,2025-07-19T00:10:01.768612
O004786,H04786,Lastminute.com,Deluxe,349.33,1746.65,351.4,2.96,0.1,Non-refundable,False,False,"Pay at hotel, Free breakfast",5,340.35,55.4,"[352.47, 353.65, 353.02, 349.22, 348.87, 347.92, 345.47, 342.23, 339.41, 340.03, 339.08, 339.92, 336.31, 337.85, 337.43, 328.08, 327.89, 329.0, 335.91, 333.15, 343.06, 338.26, 334.45, 335.83]",0.018,2025-07-19T00:10:01.768612
O004787,H04787,Hotels.com,Double,529.2,529.2,524.72,1.97,0.189,Free,False,True,Room upgrade,1,534.34,11.6,"[532.51, 532.74, 534.27, 537.74, 541.69, 541.61, 538.83, 537.66, 535.91, 534.02, 536.41, 533.27, 534.03, 534.23, 532.98, 532.18, 530.91, 527.79, 529.96, 535.27, 534.31, 534.37, 528.84, 532.56]",0.0057,2025-07-19T00:10:01.768612
O004788,H04788,Hotwire,Suite,46.35,46.35,45.62,0.55,0.092,Non-refundable,False,False,Free parking,1,46.06,0.35,"[46.35, 45.79, 46.1, 45.78, 46.25, 46.18, 46.79, 46.28, 46.54, 46.38, 46.48, 46.93, 46.43, 45.83, 45.16, 45.57, 44.81, 44.56, 45.43, 45.99, 46.26, 46.63, 46.55, 46.39]",0.0123,2025-07-19T00:10:01.768612
O004789,H04789,HRS,Deluxe,662.14,4634.98,647.96,1.11,0.098,Non-refundable,True,True,"Mobile exclusive, Kids stay free",7,691.36,163.35,"[677.49, 673.41, 667.15, 674.76, 685.22, 689.14, 685.88, 702.44, 713.87, 710.81, 708.32, 688.47, 696.93, 710.66, 705.9, 692.48, 689.43, 686.57, 675.23, 677.25, 694.32, 694.58, 695.43, 696.87]",0.0146,2025-07-19T00:10:01.768612
O004790,H04790,Otel.com,Twin,179.52,179.52,181.3,0.52,0.116,Non-refundable,False,False,,1,181.09,3.97,"[179.2, 180.91, 179.8, 178.55, 179.17, 179.94, 179.1, 177.57, 179.35, 178.94, 178.14, 182.06, 183.55, 183.16, 181.74, 182.33, 181.87, 182.31, 182.93, 181.75, 181.73, 183.52, 184.71, 183.81]",0.0076,2025-07-19T00:10:01.768612
O004791,H04791,Priceline,Family,248.4,248.4,246.8,1.11,0.157,Free,True,True,Mobile exclusive,1,257.35,49.57,"[250.74, 245.69, 242.67, 251.65, 256.41, 253.41, 259.28, 259.62, 263.68, 267.92, 264.76, 262.32, 259.6, 264.48, 255.22, 251.49, 249.22, 255.12, 252.09, 255.54, 255.47, 262.32, 271.83, 265.76]",0.0183,2025-07-19T00:10:01.768612
O004792,H04792,Otel.com,Suite,135.13,270.26,133.21,1.48,0.176,Free,True,False,Free parking,2,136.03,18.55,"[132.54, 133.18, 135.37, 131.93, 126.12, 132.29, 134.41, 134.12, 137.33, 137.0, 135.54, 135.68, 140.37, 143.03, 141.31, 141.96, 139.82, 142.84, 138.69, 139.78, 137.71, 132.63, 130.64, 130.54]",0.0194,2025-07-19T00:10:01.768612
O004793,H04793,Priceline,Family,132.48,132.48,130.82,2.77,0.179,Partial,False,True,Late checkout,1,131.12,8.87,"[128.17, 128.37, 128.61, 129.65, 128.09, 129.96, 130.6, 130.18, 129.75, 128.29, 128.27, 128.98, 128.12, 129.11, 130.8, 131.38, 131.38, 132.96, 134.49, 136.13, 137.69, 135.06, 134.0, 136.94]",0.0163,2025-07-19T00:10:01.768612
O004794,H04794,Hotels.com,Twin,264.6,529.2,266.02,1.92,0.152,Free,True,False,Airport shuttle,2,266.97,38.31,"[260.01, 262.31, 262.56, 270.57, 272.64, 270.61, 268.77, 273.31, 271.85, 272.32, 268.8, 268.85, 273.16, 278.99, 274.94, 272.38, 265.78, 263.38, 262.86, 260.99, 257.25, 259.97, 258.76, 256.26]",0.0153,2025-07-19T00:10:01.768612
O004795,H04795,Priceline,Double,129.17,645.85,131.64,1.9,0.103,Free,False,False,Spa discount,5,131.32,3.43,"[128.09, 127.66, 130.07, 129.36, 133.55, 134.62, 131.82, 133.35, 134.27, 132.5, 133.27, 133.37, 131.49, 129.56, 131.5, 131.27, 131.83, 130.33, 130.59, 130.37, 129.29, 129.39, 132.13, 132.06]",0.0119,2025-07-19T00:10:01.768612
O004796,H04796,Priceline,Double,496.8,496.8,493.01,1.36,0.153,Free,True,True,Free WiFi,1,511.95,363.87,"[505.88, 517.33, 524.97, 527.62, 536.55, 523.12, 512.89, 510.3, 484.22, 483.05, 502.04, 500.55, 508.64, 508.04, 499.88, 493.31, 477.15, 486.22, 508.67, 515.24, 546.91, 539.57, 535.96, 538.62]",0.024,2025-07-19T00:10:01.768612
O004797,H04797,HRS,Single,102.03,204.06,99.73,1.84,0.09,Non-refundable,True,False,Free parking,2,99.63,4.12,"[98.7, 99.01, 96.93, 99.1, 99.99, 99.18, 99.54, 101.19, 99.65, 101.98, 99.14, 99.3, 98.32, 98.25, 95.7, 95.96, 99.82, 99.97, 99.06, 99.48, 101.17, 100.91, 104.04, 104.62]",0.0195,2025-07-19T00:10:01.768612
