offer_id,hotel_id,partner_name,room_type,price_per_night,total_price,trivago_displayed_price,cost_per_click_bid,commission_rate,partner_marketing_budget,cancellation_policy,breakfast_included,instant_booking,special_offers,nights,price_fluctuation_mean,price_fluctuation_variance,price_history_24h,variance_factor,last_updated
O005657,H05657,Hotels.com,Deluxe,211.68,846.72,215.15,2.01,0.199,34766.33,Free,False,False,Airport shuttle,4,210.44,46.26,"[214.38, 206.21, 205.38, 198.04, 202.05, 208.76, 211.15, 216.05, 216.19, 216.69, 217.85, 222.99, 221.6, 219.05, 205.99, 209.69, 214.52, 207.84, 208.67, 206.06, 205.99, 214.53, 201.86, 198.93]",0.023,2025-07-31T21:39:29.139632
O005658,H05658,Expedia,Twin,550.8,550.8,550.12,1.34,0.136,99447.73,Partial,False,False,"Free WiFi, Kids stay free",1,537.9,63.97,"[551.72, 542.39, 539.89, 532.52, 538.32, 536.6, 527.82, 522.68, 531.3, 532.87, 532.65, 540.21, 535.49, 543.27, 543.6, 541.58, 549.67, 546.65, 551.63, 544.97, 539.85, 529.06, 524.52, 530.21]",0.0121,2025-07-31T21:39:29.139632
O005659,H05659,Venere,Twin,258.11,516.22,261.89,0.87,0.126,9211.05,Partial,True,False,,2,275.18,81.04,"[255.54, 253.81, 268.21, 269.43, 268.81, 265.52, 267.9, 273.41, 272.36, 276.01, 276.2, 274.08, 275.46, 284.02, 285.75, 285.12, 285.57, 282.34, 279.73, 286.57, 283.82, 285.11, 279.71, 269.93]",0.0174,2025-07-31T21:39:29.139632
O005660,H05660,Expedia,Suite,358.02,716.04,348.71,1.01,0.148,176243.16,Free,False,False,,2,355.95,33.58,"[355.41, 350.01, 362.79, 354.74, 359.05, 352.5, 350.05, 349.99, 341.14, 347.43, 354.04, 355.91, 358.76, 363.85, 361.71, 357.99, 358.44, 357.67, 349.93, 355.68, 355.31, 360.83, 363.9, 365.65]",0.0163,2025-07-31T21:39:29.139632
O005661,H05661,Hotwire,Executive,246.97,493.94,245.56,2.02,0.15,2469.69,Free,False,True,Late checkout,2,246.92,32.48,"[246.43, 245.49, 246.33, 244.61, 243.89, 242.51, 243.77, 250.89, 248.59, 250.59, 250.71, 248.35, 247.38, 245.53, 243.33, 241.59, 240.83, 240.13, 239.14, 247.15, 244.67, 250.41, 257.94, 265.86]",0.0175,2025-07-31T21:39:29.139632
O005662,H05662,Priceline,Twin,165.6,828.0,162.39,0.78,0.163,39075.17,Free,False,True,Free WiFi,5,164.66,4.93,"[163.11, 160.54, 161.81, 163.19, 165.77, 164.88, 165.59, 165.84, 164.66, 164.67, 165.12, 162.68, 162.37, 164.23, 164.8, 164.02, 162.89, 165.02, 163.89, 166.11, 163.25, 167.33, 169.26, 170.89]",0.0124,2025-07-31T21:39:29.139632
O005663,H05663,Hotwire,Single,150.86,301.72,154.15,1.6,0.101,2299.28,Free,True,True,Free parking,2,147.21,7.29,"[148.64, 150.59, 149.54, 146.34, 148.87, 146.52, 148.96, 145.4, 143.73, 143.22, 143.19, 142.75, 143.87, 145.71, 146.6, 146.07, 146.46, 147.53, 148.47, 146.89, 148.33, 151.57, 151.34, 152.41]",0.0125,2025-07-31T21:39:29.139632
O005664,H05664,Priceline,Deluxe,118.4,118.4,119.47,2.08,0.131,80273.01,Free,True,True,,1,117.07,23.91,"[120.28, 118.42, 125.67, 126.2, 124.61, 123.08, 121.92, 123.17, 118.21, 113.25, 115.48, 115.56, 115.45, 116.33, 116.38, 117.82, 114.4, 113.14, 113.84, 111.9, 112.43, 113.45, 111.72, 106.94]",0.0221,2025-07-31T21:39:29.139632
O005665,H05665,Priceline,Twin,149.04,149.04,149.52,1.91,0.18,25127.52,Free,True,True,,1,147.79,13.84,"[151.0, 148.4, 149.32, 153.61, 155.61, 154.3, 153.29, 151.84, 149.5, 148.14, 146.76, 144.27, 142.48, 142.49, 143.53, 145.12, 144.56, 143.98, 145.71, 146.21, 146.86, 147.43, 146.44, 146.16]",0.0129,2025-07-31T21:39:29.139632
O005666,H05666,Orbitz,Executive,338.29,676.58,342.28,2.33,0.104,13941.66,Free,False,True,,2,344.9,49.75,"[340.86, 348.54, 344.47, 340.65, 332.15, 344.25, 353.19, 351.06, 361.04, 347.6, 348.34, 342.62, 331.05, 341.78, 341.06, 345.56, 357.19, 347.52, 341.15, 342.57, 341.66, 334.13, 345.79, 353.27]",0.0211,2025-07-31T21:39:29.139632
O005667,H05667,HotelDirect,Executive,169.88,169.88,170.62,1.26,0.16,9210.32,Free,False,True,Kids stay free,1,172.31,30.19,"[170.98, 170.13, 170.19, 170.32, 168.8, 169.79, 175.91, 177.64, 173.58, 176.96, 175.29, 174.57, 175.76, 182.2, 184.07, 178.8, 175.68, 169.78, 165.91, 168.04, 167.74, 169.37, 161.47, 162.41]",0.0203,2025-07-31T21:39:29.139632
O005668,H05668,Lastminute.com,Family,501.59,3511.13,513.11,1.06,0.122,8099.15,Non-refundable,True,True,Room upgrade,7,477.86,141.73,"[495.97, 491.23, 490.11, 487.94, 481.95, 483.05, 483.96, 471.33, 463.67, 467.72, 461.82, 459.31, 465.75, 462.28, 464.52, 477.03, 488.58, 488.79, 487.97, 494.01, 489.17, 481.22, 463.34, 467.94]",0.0155,2025-07-31T21:39:29.139632
O005669,H05669,Otel.com,Family,248.74,248.74,255.15,1.78,0.18,7647.4,Free,False,True,Room upgrade,1,250.28,10.77,"[243.13, 250.66, 247.89, 249.05, 254.32, 252.83, 250.62, 249.16, 253.99, 252.92, 253.04, 253.84, 256.26, 252.06, 253.64, 252.1, 248.6, 247.28, 246.76, 248.02, 251.71, 247.27, 245.46, 246.08]",0.0169,2025-07-31T21:39:29.139632
O005670,H05670,Otel.com,Executive,65.2,130.4,65.43,2.37,0.129,3675.69,Partial,False,True,Free parking,2,64.64,2.82,"[65.96, 66.89, 67.91, 67.96, 67.71, 66.45, 65.85, 65.28, 64.48, 64.52, 64.06, 63.92, 63.55, 62.6, 62.81, 63.38, 63.01, 63.62, 62.94, 62.51, 63.75, 63.73, 64.55, 63.86]",0.0106,2025-07-31T21:39:29.139632
O005671,H05671,Expedia,Twin,151.47,151.47,149.34,1.12,0.124,59224.1,Non-refundable,False,False,Airport shuttle,1,148.78,10.18,"[150.1, 150.91, 149.31, 148.84, 152.01, 151.56, 153.3, 152.95, 152.14, 151.07, 152.39, 148.66, 148.1, 145.74, 143.4, 143.96, 146.56, 147.0, 151.67, 150.81, 147.75, 145.7, 144.43, 142.42]",0.0148,2025-07-31T21:39:29.139632
O005672,H05672,Getaroom,Executive,169.42,169.42,168.26,3.55,0.083,2677.52,Partial,True,False,,1,170.49,5.46,"[171.46, 170.28, 169.85, 167.72, 168.61, 169.53, 171.37, 171.37, 173.75, 174.86, 174.42, 174.55, 174.22, 171.48, 170.74, 169.73, 169.26, 169.69, 168.71, 169.43, 167.58, 168.33, 167.72, 167.09]",0.011,2025-07-31T21:39:29.139632
O005673,H05673,Getaroom,Twin,96.16,96.16,93.72,0.47,0.176,2708.31,Free,False,True,Pay at hotel,1,96.39,2.23,"[95.4, 95.82, 95.16, 96.94, 95.35, 94.2, 94.17, 96.29, 96.2, 96.3, 96.41, 98.98, 98.47, 99.42, 99.14, 98.71, 96.2, 96.79, 95.79, 95.42, 94.49, 95.95, 95.35, 96.44]",0.0148,2025-07-31T21:39:29.139632
O005674,H05674,Priceline,Family,430.56,430.56,439.06,3.06,0.156,44560.79,Non-refundable,False,False,Free parking,1,426.64,43.38,"[427.6, 422.61, 422.16, 420.62, 416.78, 410.7, 423.44, 426.63, 423.92, 432.24, 423.22, 427.02, 420.02, 424.28, 432.59, 438.37, 434.17, 431.49, 439.91, 434.83, 427.07, 425.99, 428.9, 424.69]",0.0154,2025-07-31T21:39:29.139632
O005675,H05675,HRS,Suite,175.16,350.32,170.48,1.01,0.143,6580.52,Non-refundable,False,True,,2,176.95,9.34,"[175.88, 174.52, 171.71, 172.63, 172.66, 174.9, 178.31, 176.93, 179.92, 178.68, 173.57, 173.78, 173.99, 177.72, 175.85, 177.53, 179.7, 175.28, 178.42, 179.9, 181.59, 183.33, 180.42, 179.57]",0.0146,2025-07-31T21:39:29.139632
O005676,H05676,Orbitz,Double,89.43,268.29,90.9,0.73,0.145,51455.21,Partial,True,True,"Airport shuttle, Late checkout",3,90.02,9.72,"[92.11, 90.72, 91.2, 90.79, 91.04, 89.97, 91.84, 94.14, 93.1, 91.46, 94.02, 91.69, 92.12, 92.5, 93.28, 89.86, 90.47, 88.42, 87.15, 86.27, 87.03, 84.42, 82.63, 84.21]",0.0175,2025-07-31T21:39:29.139632
O005677,H05677,Kayak,Executive,115.96,463.84,117.03,1.66,0.123,61924.79,Partial,True,False,,4,118.17,17.31,"[114.18, 113.68, 115.93, 119.15, 115.91, 119.24, 120.28, 125.24, 128.07, 125.75, 121.86, 121.66, 120.43, 118.32, 112.82, 112.74, 114.14, 114.29, 113.15, 116.55, 116.49, 120.44, 118.5, 117.21]",0.022,2025-07-31T21:39:29.139632
O005678,H05678,Otel.com,Twin,118.45,473.8,121.87,1.48,0.139,4458.5,Non-refundable,True,True,Mobile exclusive,4,123.3,3.98,"[124.71, 125.29, 122.54, 124.24, 124.13, 121.59, 119.8, 122.32, 123.83, 124.51, 125.65, 123.95, 126.84, 124.89, 126.54, 119.9, 120.53, 122.3, 122.55, 122.51, 125.83, 122.72, 121.01, 121.12]",0.024,2025-07-31T21:39:29.139632
O005679,H05679,Kayak,Single,174.18,174.18,171.4,3.19,0.125,30994.1,Non-refundable,True,True,"Mobile exclusive, Late checkout",1,169.53,53.01,"[169.11, 168.6, 166.87, 165.54, 163.39, 160.16, 155.22, 154.15, 162.25, 160.42, 164.47, 168.36, 172.89, 173.68, 177.04, 179.35, 177.5, 175.16, 177.29, 176.38, 176.45, 175.11, 175.9, 173.43]",0.0165,2025-07-31T21:39:29.139632
O005680,H05680,Travelocity,Single,376.82,753.64,380.97,3.17,0.123,46403.57,Non-refundable,False,True,,2,378.43,33.04,"[379.75, 373.46, 378.37, 378.58, 378.28, 381.66, 387.94, 388.49, 383.83, 381.9, 378.16, 381.96, 373.79, 366.07, 373.38, 377.33, 377.38, 384.88, 381.23, 384.01, 374.63, 377.62, 375.62, 364.11]",0.0129,2025-07-31T21:39:29.139632
O005681,H05681,Hotels.com,Single,458.64,2293.2,453.49,3.0,0.164,109398.38,Free,False,False,"Airport shuttle, Spa discount",5,436.64,32.24,"[453.82, 439.17, 429.17, 429.26, 433.64, 432.79, 440.84, 435.34, 437.95, 438.57, 438.74, 445.15, 435.8, 438.0, 437.33, 432.88, 438.79, 436.69, 439.04, 443.06, 435.27, 429.2, 431.18, 427.64]",0.0173,2025-07-31T21:39:29.139632
O005682,H05682,Agoda,Family,171.0,513.0,175.3,3.13,0.131,75196.83,Free,False,False,Free WiFi,3,164.05,40.05,"[165.55, 160.99, 156.85, 158.31, 157.0, 158.98, 162.36, 160.07, 157.99, 158.02, 160.41, 161.56, 162.47, 161.34, 163.36, 160.67, 162.12, 166.91, 171.75, 170.89, 169.08, 174.59, 175.51, 180.5]",0.0157,2025-07-31T21:39:29.139632
O005683,H05683,Agoda,Executive,183.4,183.4,185.44,1.25,0.183,43877.62,Non-refundable,True,False,,1,178.91,12.76,"[183.55, 184.38, 183.76, 184.59, 185.47, 182.62, 179.53, 177.36, 177.82, 174.37, 177.5, 176.66, 178.39, 176.06, 181.85, 178.75, 177.35, 176.42, 174.68, 178.67, 178.08, 178.04, 176.81, 171.11]",0.0158,2025-07-31T21:39:29.139632
O005684,H05684,Orbitz,Executive,284.84,284.84,283.57,3.95,0.114,57547.96,Non-refundable,True,True,,1,287.97,52.36,"[282.37, 284.92, 280.95, 281.34, 281.67, 284.63, 288.64, 280.93, 283.69, 282.24, 281.92, 287.57, 281.37, 287.83, 292.34, 290.45, 295.28, 307.06, 306.37, 296.31, 292.1, 290.06, 283.84, 287.28]",0.0235,2025-07-31T21:39:29.139632
O005685,H05685,Agoda,Single,342.0,1710.0,343.83,1.32,0.113,107716.58,Free,False,False,,5,355.38,74.34,"[342.6, 338.45, 341.34, 346.16, 358.19, 360.87, 367.26, 365.66, 355.79, 353.75, 360.36, 363.68, 356.42, 355.12, 359.84, 351.67, 359.01, 360.49, 361.51, 370.12, 362.22, 349.52, 348.02, 341.03]",0.0176,2025-07-31T21:39:29.139632
O005686,H05686,Priceline,Double,198.72,397.44,193.95,3.15,0.184,25025.05,Free,True,True,Free parking,2,200.39,7.45,"[198.24, 200.27, 200.32, 203.51, 205.07, 204.77, 204.82, 202.6, 204.0, 201.91, 200.22, 198.58, 199.96, 203.53, 200.96, 199.39, 198.22, 199.53, 198.01, 198.64, 197.31, 196.23, 196.95, 196.39]",0.0111,2025-07-31T21:39:29.139632
O005687,H05687,Booking.com,Double,360.0,1440.0,366.07,2.1,0.198,195537.38,Non-refundable,True,False,Free cancellation,4,356.42,87.9,"[354.64, 353.82, 346.8, 339.17, 347.68, 357.52, 366.97, 365.74, 371.33, 370.42, 365.7, 369.55, 364.91, 358.81, 349.45, 350.76, 351.01, 351.58, 363.4, 357.0, 337.33, 345.69, 354.66, 360.18]",0.0209,2025-07-31T21:39:29.139632
O005688,H05688,Venere,Family,65.81,65.81,64.46,2.98,0.16,12037.37,Free,True,False,"Free parking, Kids stay free",1,66.24,4.57,"[64.41, 64.48, 66.18, 64.87, 64.06, 61.97, 62.72, 64.28, 64.45, 64.15, 65.42, 67.19, 66.67, 67.44, 69.02, 67.57, 68.18, 67.38, 66.7, 67.28, 66.85, 68.22, 70.13, 70.24]",0.0225,2025-07-31T21:39:29.139632
O005689,H05689,Orbitz,Double,190.23,570.69,189.51,1.34,0.186,25858.9,Partial,True,True,,3,188.44,17.26,"[191.68, 188.39, 189.2, 191.39, 194.6, 195.13, 190.43, 189.39, 194.3, 187.3, 183.93, 177.72, 183.8, 185.28, 185.78, 187.34, 186.47, 187.11, 186.02, 184.36, 187.04, 187.74, 195.03, 193.15]",0.0196,2025-07-31T21:39:29.139632
O005690,H05690,Getaroom,Deluxe,543.94,1631.82,551.53,2.84,0.1,1832.52,Free,False,False,,3,506.77,384.65,"[538.52, 534.03, 520.67, 535.19, 538.57, 526.05, 520.51, 516.56, 511.94, 505.62, 499.59, 498.47, 517.02, 509.97, 511.86, 502.01, 498.73, 494.91, 480.92, 471.58, 482.18, 479.47, 485.56, 482.51]",0.0169,2025-07-31T21:39:29.139632
O005691,H05691,Orbitz,Suite,173.37,346.74,171.25,2.06,0.191,24851.47,Free,True,False,Pay at hotel,2,166.42,29.36,"[171.58, 174.44, 173.35, 172.3, 172.08, 171.41, 173.31, 170.61, 165.17, 165.37, 167.51, 161.17, 159.0, 159.65, 156.52, 157.44, 157.72, 162.85, 166.23, 166.42, 168.8, 167.31, 165.76, 168.1]",0.013,2025-07-31T21:39:29.139632
O005692,H05692,Booking.com,Family,126.0,630.0,122.61,0.7,0.17,155680.76,Non-refundable,True,True,Free cancellation,5,131.13,5.86,"[127.46, 134.26, 132.72, 129.82, 130.86, 129.19, 128.51, 131.4, 129.78, 131.54, 133.87, 132.08, 129.88, 136.07, 136.62, 130.8, 129.2, 129.21, 127.54, 129.59, 130.68, 134.54, 131.52, 130.06]",0.0214,2025-07-31T21:39:29.139632
O005693,H05693,Travelocity,Family,85.69,171.38,85.69,0.79,0.098,48331.21,Free,False,True,"Free breakfast, Late checkout",2,86.24,0.29,"[85.92, 85.79, 85.37, 85.24, 85.66, 86.1, 86.58, 86.66, 85.6, 86.01, 86.62, 86.67, 86.96, 86.19, 85.92, 86.41, 86.32, 85.76, 85.92, 86.8, 87.57, 86.44, 86.75, 86.53]",0.0061,2025-07-31T21:39:29.139632
O005694,H05694,Otel.com,Family,379.48,1138.44,380.98,2.23,0.112,2516.46,Free,False,True,"Free breakfast, Late checkout",3,373.49,126.66,"[381.51, 375.57, 380.48, 379.08, 373.88, 361.37, 352.94, 361.01, 371.56, 369.4, 367.59, 345.16, 355.57, 373.21, 380.93, 394.92, 385.41, 383.02, 380.99, 374.03, 385.17, 376.57, 379.45, 374.94]",0.0237,2025-07-31T21:39:29.139632
O005695,H05695,Orbitz,Suite,140.73,703.65,146.66,3.0,0.18,44784.36,Partial,True,False,Room upgrade,5,139.25,6.34,"[139.99, 143.77, 143.94, 143.19, 143.97, 143.64, 139.88, 138.49, 137.72, 138.96, 138.29, 135.59, 135.88, 137.59, 138.15, 138.88, 136.79, 137.03, 138.93, 137.12, 137.63, 139.19, 138.75, 138.6]",0.0136,2025-07-31T21:39:29.139632
O005696,H05696,Agoda,Double,65.83,131.66,65.65,0.57,0.19,98914.44,Partial,False,False,"Free WiFi, Free breakfast",2,62.43,2.17,"[65.26, 63.89, 63.38, 64.41, 65.05, 63.17, 63.05, 62.64, 62.09, 62.29, 62.2, 61.75, 63.02, 63.37, 62.09, 61.1, 62.36, 60.5, 59.17, 59.61, 60.75, 62.7, 62.52, 61.97]",0.0136,2025-07-31T21:39:29.139632
O005697,H05697,Priceline,Double,165.6,496.8,166.2,3.08,0.088,90419.46,Partial,False,True,,3,188.54,62.52,"[167.05, 175.21, 181.39, 182.92, 189.92, 189.99, 182.57, 183.2, 179.8, 183.97, 184.81, 183.82, 189.17, 193.57, 194.1, 197.6, 197.77, 194.89, 198.72, 195.14, 193.5, 194.12, 195.47, 196.4]",0.0213,2025-07-31T21:39:29.139632
O005698,H05698,Hotels.com,Family,176.4,529.2,185.78,0.85,0.162,120771.91,Free,True,True,,3,177.96,29.82,"[176.41, 180.96, 179.93, 179.28, 179.43, 170.37, 173.73, 169.46, 169.55, 174.27, 175.46, 175.87, 177.22, 169.06, 173.0, 176.18, 179.73, 179.35, 182.57, 184.36, 186.41, 185.99, 184.22, 188.15]",0.0196,2025-07-31T21:39:29.139632
O005699,H05699,Getaroom,Single,59.54,238.16,60.23,0.71,0.137,4738.18,Partial,False,False,Kids stay free,4,59.71,0.56,"[58.96, 58.95, 59.79, 60.54, 59.81, 59.38, 59.41, 59.8, 59.73, 59.83, 59.64, 58.8, 58.16, 59.93, 61.16, 60.3, 59.76, 59.46, 59.13, 59.74, 60.88, 60.93, 60.57, 58.42]",0.014,2025-07-31T21:39:29.139632
O005700,H05700,Expedia,Suite,73.44,73.44,70.98,1.25,0.085,105761.2,Non-refundable,False,True,,1,72.48,23.16,"[71.3, 77.02, 74.75, 74.45, 75.89, 77.91, 76.19, 76.72, 75.29, 76.63, 77.5, 77.63, 76.15, 76.18, 75.52, 70.65, 69.08, 66.81, 66.62, 65.11, 63.36, 65.8, 65.39, 67.51]",0.024,2025-07-31T21:39:29.139632
O005701,H05701,Lastminute.com,Deluxe,190.6,953.0,192.39,1.32,0.11,7312.4,Free,True,False,"Kids stay free, Free WiFi",5,187.22,5.54,"[188.32, 187.37, 185.03, 186.2, 187.73, 189.52, 191.34, 189.94, 189.57, 190.32, 189.08, 189.25, 188.87, 188.58, 188.09, 186.7, 185.11, 184.2, 185.55, 185.56, 185.79, 186.11, 183.45, 181.65]",0.0059,2025-07-31T21:39:29.139632
O005702,H05702,HotelDirect,Twin,205.92,205.92,201.02,2.99,0.095,6704.65,Partial,False,True,Free cancellation,1,205.87,130.27,"[200.56, 196.26, 198.78, 194.21, 187.91, 190.76, 190.74, 194.03, 194.4, 200.16, 204.06, 202.12, 202.14, 203.93, 209.4, 211.46, 214.59, 218.02, 224.47, 220.47, 221.76, 220.07, 220.94, 219.76]",0.0201,2025-07-31T21:39:29.139632
O005703,H05703,Travelocity,Deluxe,131.22,393.66,130.34,0.83,0.187,34926.63,Free,False,False,,3,132.9,1.59,"[132.23, 132.34, 131.09, 131.48, 130.78, 130.89, 130.61, 131.4, 131.96, 133.18, 133.35, 132.83, 134.18, 133.8, 133.91, 134.75, 133.49, 133.65, 133.9, 133.98, 133.84, 133.47, 133.89, 134.59]",0.005,2025-07-31T21:39:29.139632
O005704,H05704,Lastminute.com,Suite,526.74,1053.48,528.47,0.79,0.172,4692.38,Non-refundable,False,False,"Airport shuttle, Room upgrade",2,529.23,10.69,"[526.63, 525.82, 533.49, 537.63, 531.64, 530.82, 526.18, 526.4, 530.55, 528.62, 526.5, 530.8, 530.28, 523.65, 524.73, 527.36, 532.87, 528.24, 529.35, 527.36, 528.68, 531.01, 527.91, 534.97]",0.0076,2025-07-31T21:39:29.139632
O005705,H05705,Booking.com,Double,43.2,86.4,42.97,1.32,0.158,97312.49,Free,False,False,Spa discount,2,43.44,0.19,"[42.83, 43.1, 43.64, 43.81, 44.21, 44.36, 44.11, 43.77, 43.51, 43.45, 43.47, 42.8, 42.77, 43.1, 43.31, 43.2, 43.63, 43.55, 43.25, 42.8, 42.94, 43.46, 43.65, 43.76]",0.0085,2025-07-31T21:39:29.139632
O005706,H05706,Lastminute.com,Twin,538.04,538.04,543.32,2.57,0.128,4564.58,Non-refundable,True,False,,1,556.4,33.21,"[546.23, 550.76, 554.48, 557.93, 555.79, 550.04, 553.22, 561.35, 550.34, 551.05, 562.46, 561.39, 561.74, 549.51, 547.43, 557.49, 558.47, 563.58, 567.26, 565.88, 559.04, 559.52, 556.23, 552.43]",0.0109,2025-07-31T21:39:29.139632
O005707,H05707,Getaroom,Deluxe,89.8,179.6,89.63,2.09,0.171,2811.03,Free,False,False,Mobile exclusive,2,89.58,3.41,"[89.21, 89.3, 90.0, 89.85, 89.03, 88.71, 87.57, 87.46, 86.78, 88.0, 86.95, 88.09, 87.64, 88.12, 88.65, 89.72, 91.57, 90.91, 91.42, 91.82, 92.55, 93.07, 92.38, 91.18]",0.0124,2025-07-31T21:39:29.139632
O005708,H05708,Getaroom,Twin,531.78,2127.12,522.48,2.88,0.13,1753.76,Non-refundable,True,False,Free cancellation,4,535.46,24.95,"[536.05, 532.74, 529.73, 526.12, 523.14, 528.72, 531.63, 534.65, 538.72, 540.9, 535.13, 531.92, 535.61, 540.17, 539.68, 539.18, 542.37, 542.49, 540.88, 535.48, 535.56, 535.95, 533.94, 540.21]",0.0083,2025-07-31T21:39:29.139632
O005709,H05709,Otel.com,Executive,251.97,251.97,249.29,3.07,0.178,2039.36,Free,True,False,"Free parking, Free breakfast",1,250.49,87.15,"[254.78, 265.47, 268.18, 260.96, 262.79, 260.38, 257.65, 250.39, 245.88, 243.02, 237.17, 240.14, 245.05, 250.87, 253.99, 259.7, 255.03, 248.73, 247.24, 250.03, 243.55, 237.81, 235.36, 237.66]",0.0183,2025-07-31T21:39:29.139632
O005710,H05710,Travelocity,Deluxe,367.46,1102.38,373.02,2.79,0.086,19380.08,Free,True,True,"Free breakfast, Free WiFi",3,360.42,33.38,"[366.1, 355.79, 359.17, 356.94, 358.4, 353.9, 353.56, 356.71, 360.56, 366.66, 372.56, 375.8, 365.44, 361.86, 360.45, 366.49, 360.83, 354.23, 357.43, 352.51, 355.12, 360.04, 360.02, 359.53]",0.0119,2025-07-31T21:39:29.139632
O005711,H05711,Booking.com,Executive,180.0,360.0,177.74,1.07,0.083,170553.43,Free,False,True,Free cancellation,2,176.11,61.73,"[183.62, 183.32, 181.01, 175.25, 170.84, 170.15, 169.01, 167.89, 165.63, 166.31, 165.44, 165.16, 169.83, 171.35, 172.52, 173.32, 179.38, 182.84, 187.2, 188.71, 184.5, 183.23, 181.68, 188.56]",0.0223,2025-07-31T21:39:29.139632
O005712,H05712,Orbitz,Suite,98.42,295.26,98.36,2.86,0.177,42558.91,Free,False,False,,3,95.08,5.36,"[98.7, 99.44, 100.39, 98.83, 97.6, 96.51, 95.04, 95.24, 94.56, 94.38, 94.12, 94.48, 94.5, 94.0, 92.99, 95.05, 95.24, 93.64, 94.73, 91.7, 92.05, 92.47, 92.56, 93.68]",0.0141,2025-07-31T21:39:29.139632
O005713,H05713,Lastminute.com,Suite,72.33,72.33,70.24,2.38,0.148,1523.97,Free,False,True,Pay at hotel,1,71.62,5.08,"[72.73, 75.33, 75.39, 75.15, 74.78, 74.29, 72.1, 72.34, 72.24, 73.31, 71.65, 69.22, 67.92, 68.8, 69.11, 69.51, 69.37, 70.96, 71.63, 72.35, 72.2, 70.31, 68.55, 69.76]",0.0191,2025-07-31T21:39:29.139632
O005714,H05714,Getaroom,Deluxe,567.1,2835.5,554.87,1.34,0.17,3385.12,Partial,False,False,Airport shuttle,5,579.52,151.84,"[565.27, 568.18, 567.27, 572.58, 571.1, 567.99, 561.74, 569.99, 566.4, 563.21, 571.62, 581.9, 589.91, 604.57, 599.14, 599.45, 591.7, 589.77, 584.16, 585.63, 591.73, 582.99, 581.99, 580.17]",0.013,2025-07-31T21:39:29.139632
O005715,H05715,Hotwire,Executive,264.85,529.7,267.93,2.4,0.156,2295.02,Free,True,False,"Airport shuttle, Free parking",2,256.58,24.71,"[264.19, 263.76, 263.04, 261.59, 260.28, 258.63, 256.31, 254.97, 254.98, 251.95, 249.23, 248.66, 249.84, 250.45, 251.85, 251.91, 252.63, 254.35, 257.02, 258.1, 257.22, 260.23, 263.85, 262.8]",0.0073,2025-07-31T21:39:29.139632
O005716,H05716,Hotels.com,Deluxe,135.83,135.83,134.43,2.06,0.173,148293.36,Partial,True,True,Room upgrade,1,135.0,25.07,"[135.86, 131.0, 133.94, 135.43, 139.17, 140.49, 139.58, 141.15, 144.03, 143.23, 143.57, 140.13, 134.9, 132.7, 130.85, 129.85, 130.25, 133.48, 129.63, 129.29, 129.93, 131.55, 128.53, 131.35]",0.0196,2025-07-31T21:39:29.139632
O005717,H05717,Agoda,Family,513.0,513.0,515.56,2.69,0.197,108321.05,Free,True,False,Free parking,1,512.59,8.03,"[511.83, 507.09, 507.66, 508.59, 510.4, 510.92, 512.25, 509.51, 510.19, 511.99, 513.8, 517.98, 513.76, 517.21, 516.07, 511.81, 513.44, 513.66, 511.66, 513.77, 512.43, 513.58, 515.77, 516.73]",0.0051,2025-07-31T21:39:29.139632
O005718,H05718,HotelDirect,Executive,158.4,158.4,159.67,2.92,0.119,5849.15,Non-refundable,False,False,,1,144.18,144.4,"[160.76, 160.85, 161.94, 156.6, 158.29, 158.37, 156.01, 153.69, 150.79, 150.17, 147.06, 143.83, 141.66, 141.27, 140.0, 136.45, 135.79, 134.61, 132.78, 126.86, 128.22, 126.72, 130.94, 126.72]",0.0226,2025-07-31T21:39:29.139632
O005719,H05719,Priceline,Single,60.72,182.16,61.99,2.19,0.186,43359.06,Free,True,False,"Spa discount, Airport shuttle",3,61.06,0.63,"[60.47, 61.23, 60.32, 61.5, 61.8, 61.07, 61.02, 62.72, 62.53, 62.33, 60.87, 59.59, 61.0, 61.36, 61.07, 61.05, 61.55, 61.84, 61.13, 59.96, 60.25, 60.31, 60.35, 60.09]",0.0117,2025-07-31T21:39:29.139632
O005720,H05720,Kayak,Executive,90.36,90.36,91.02,2.01,0.091,26720.84,Free,True,True,"Mobile exclusive, Free WiFi",1,84.63,8.4,"[89.02, 90.57, 89.13, 87.44, 87.09, 86.36, 86.73, 87.52, 87.22, 84.24, 84.18, 83.49, 83.44, 82.36, 81.99, 80.72, 82.09, 81.59, 78.71, 82.22, 83.71, 83.58, 84.11, 83.56]",0.0158,2025-07-31T21:39:29.139632
O005721,H05721,Booking.com,Double,247.5,495.0,251.91,1.41,0.118,193456.24,Free,False,False,Spa discount,2,250.82,4.16,"[249.6, 249.24, 249.48, 251.32, 251.56, 251.37, 251.78, 249.83, 251.1, 248.35, 250.8, 250.93, 253.09, 254.1, 251.8, 252.32, 254.89, 254.58, 251.31, 250.37, 247.92, 248.9, 248.04, 246.96]",0.0072,2025-07-31T21:39:29.139632
